"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","23-03-29"
"TIME","10:10:24"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","0.150","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"567","31.226E+03","2.072277E+03","-88.991"
"568","31.289E+03","2.067925E+03","-88.988"
"569","31.352E+03","2.063804E+03","-88.977"
"570","31.415E+03","2.059506E+03","-88.972"
"571","31.479E+03","2.055379E+03","-88.968"
"572","31.542E+03","2.051221E+03","-88.965"
"573","31.606E+03","2.047088E+03","-88.969"
"574","31.669E+03","2.042940E+03","-88.976"
"575","31.733E+03","2.038622E+03","-88.985"
"576","31.797E+03","2.034295E+03","-88.983"
"577","31.861E+03","2.029787E+03","-88.987"
"578","31.925E+03","2.025475E+03","-88.993"
"579","31.989E+03","2.021036E+03","-88.991"
"580","32.054E+03","2.016708E+03","-88.994"
"581","32.118E+03","2.012337E+03","-88.995"
"582","32.183E+03","2.007894E+03","-88.994"
"583","32.248E+03","2.003559E+03","-88.996"
"584","32.313E+03","1.999479E+03","-88.996"
"585","32.378E+03","1.995088E+03","-88.993"
"586","32.443E+03","1.990775E+03","-88.997"
"587","32.508E+03","1.986497E+03","-88.996"
"588","32.574E+03","1.982052E+03","-88.997"
"589","32.639E+03","1.977831E+03","-88.996"
"590","32.705E+03","1.973651E+03","-88.993"
"591","32.771E+03","1.969392E+03","-88.997"
"592","32.837E+03","1.965134E+03","-88.999"
"593","32.903E+03","1.960904E+03","-88.993"
"594","32.969E+03","1.956612E+03","-88.998"
"595","33.036E+03","1.952404E+03","-88.995"
"596","33.102E+03","1.948185E+03","-88.997"
"597","33.169E+03","1.943900E+03","-88.998"
"598","33.236E+03","1.939852E+03","-88.995"
"599","33.303E+03","1.935493E+03","-88.994"
"600","33.370E+03","1.931427E+03","-88.996"
"601","33.437E+03","1.927215E+03","-88.998"
"602","33.504E+03","1.923098E+03","-88.998"
"603","33.572E+03","1.918966E+03","-88.994"
"604","33.639E+03","1.914896E+03","-88.999"
"605","33.707E+03","1.910561E+03","-88.996"
"606","33.775E+03","1.906423E+03","-88.997"
"607","33.843E+03","1.902283E+03","-88.997"
"608","33.911E+03","1.898231E+03","-88.996"
"609","33.980E+03","1.894110E+03","-89.000"
"610","34.048E+03","1.889986E+03","-88.998"
"611","34.117E+03","1.885817E+03","-89.002"
"612","34.185E+03","1.881741E+03","-88.997"
"613","34.254E+03","1.877646E+03","-88.999"
"614","34.323E+03","1.873542E+03","-89.000"
"615","34.392E+03","1.869536E+03","-88.996"
"616","34.461E+03","1.865339E+03","-88.997"
"617","34.531E+03","1.861368E+03","-88.993"
"618","34.600E+03","1.857373E+03","-88.994"
"619","34.670E+03","1.853301E+03","-88.996"
"620","34.740E+03","1.849171E+03","-88.997"
"621","34.810E+03","1.845041E+03","-88.999"
"622","34.880E+03","1.841208E+03","-88.995"
"623","34.950E+03","1.837205E+03","-88.992"
"624","35.021E+03","1.833099E+03","-88.993"
"625","35.091E+03","1.829286E+03","-88.994"
"626","35.162E+03","1.825103E+03","-88.995"
"627","35.233E+03","1.821075E+03","-88.994"
"628","35.303E+03","1.817195E+03","-88.994"
"629","35.375E+03","1.813074E+03","-88.992"
"630","35.446E+03","1.809197E+03","-88.994"
"631","35.517E+03","1.805266E+03","-88.992"
"632","35.589E+03","1.801226E+03","-88.994"
"633","35.660E+03","1.797351E+03","-88.992"
"634","35.732E+03","1.793434E+03","-88.990"
"635","35.804E+03","1.789491E+03","-88.993"
"636","35.876E+03","1.785491E+03","-88.991"
"637","35.949E+03","1.781475E+03","-88.989"
"638","36.021E+03","1.777587E+03","-88.990"
"639","36.093E+03","1.773816E+03","-88.988"
"640","36.166E+03","1.769803E+03","-88.989"
"641","36.239E+03","1.765906E+03","-88.990"
"642","36.312E+03","1.762007E+03","-88.987"
"643","36.385E+03","1.758213E+03","-88.987"
"644","36.458E+03","1.754345E+03","-88.986"
"645","36.532E+03","1.750332E+03","-88.989"
"646","36.605E+03","1.746486E+03","-88.988"
"647","36.679E+03","1.742736E+03","-88.986"
"648","36.753E+03","1.738949E+03","-88.986"
"649","36.827E+03","1.735011E+03","-88.986"
"650","36.901E+03","1.731237E+03","-88.986"
"651","36.975E+03","1.727344E+03","-88.988"
"652","37.050E+03","1.723504E+03","-88.984"
"653","37.124E+03","1.719802E+03","-88.979"
"654","37.199E+03","1.715882E+03","-88.983"
"655","37.274E+03","1.712134E+03","-88.982"
"656","37.349E+03","1.708346E+03","-88.982"
"657","37.424E+03","1.704583E+03","-88.981"
"658","37.500E+03","1.700710E+03","-88.983"
"659","37.575E+03","1.697047E+03","-88.979"
"660","37.651E+03","1.693163E+03","-88.977"
"661","37.727E+03","1.689434E+03","-88.980"
"662","37.803E+03","1.685631E+03","-88.978"
"663","37.879E+03","1.681996E+03","-88.978"
"664","37.955E+03","1.678075E+03","-88.976"
"665","38.032E+03","1.674392E+03","-88.975"
"666","38.108E+03","1.670844E+03","-88.972"
"667","38.185E+03","1.667037E+03","-88.972"
"668","38.262E+03","1.663291E+03","-88.974"
"669","38.339E+03","1.659569E+03","-88.972"
"670","38.416E+03","1.655887E+03","-88.969"
"671","38.493E+03","1.652183E+03","-88.970"
"672","38.571E+03","1.648488E+03","-88.972"
"673","38.649E+03","1.644744E+03","-88.966"
"674","38.727E+03","1.641056E+03","-88.968"
"675","38.805E+03","1.637408E+03","-88.968"
"676","38.883E+03","1.633714E+03","-88.964"
"677","38.961E+03","1.630092E+03","-88.962"
"678","39.039E+03","1.626588E+03","-88.962"
"679","39.118E+03","1.622828E+03","-88.961"
"680","39.197E+03","1.619288E+03","-88.961"
"681","39.276E+03","1.615570E+03","-88.960"
"682","39.355E+03","1.611961E+03","-88.959"
"683","39.434E+03","1.608424E+03","-88.958"
"684","39.514E+03","1.604715E+03","-88.956"
"685","39.593E+03","1.601178E+03","-88.954"
"686","39.673E+03","1.597587E+03","-88.953"
"687","39.753E+03","1.593980E+03","-88.955"
"688","39.833E+03","1.590479E+03","-88.953"
"689","39.913E+03","1.586951E+03","-88.952"
"690","39.993E+03","1.583388E+03","-88.949"
"691","40.074E+03","1.579717E+03","-88.951"
"692","40.155E+03","1.576340E+03","-88.950"
"693","40.235E+03","1.572753E+03","-88.951"
"694","40.316E+03","1.569156E+03","-88.951"
"695","40.398E+03","1.565682E+03","-88.951"
"696","40.479E+03","1.562209E+03","-88.948"
"697","40.561E+03","1.558617E+03","-88.945"
"698","40.642E+03","1.555070E+03","-88.949"
"699","40.724E+03","1.551624E+03","-88.946"
"700","40.806E+03","1.548135E+03","-88.948"
"701","40.888E+03","1.544587E+03","-88.950"
"702","40.971E+03","1.541160E+03","-88.946"
"703","41.053E+03","1.537629E+03","-88.950"
"704","41.136E+03","1.534057E+03","-88.948"
"705","41.219E+03","1.530630E+03","-88.949"
"706","41.302E+03","1.527184E+03","-88.949"
"707","41.385E+03","1.523721E+03","-88.948"
"708","41.468E+03","1.520235E+03","-88.949"
"709","41.552E+03","1.516719E+03","-88.946"
"710","41.635E+03","1.513302E+03","-88.951"
"711","41.719E+03","1.509901E+03","-88.948"
"712","41.803E+03","1.506426E+03","-88.949"
"713","41.887E+03","1.503011E+03","-88.951"
"714","41.972E+03","1.499570E+03","-88.948"
"715","42.056E+03","1.496106E+03","-88.951"
"716","42.141E+03","1.492576E+03","-88.952"
"717","42.226E+03","1.489221E+03","-88.949"
"718","42.311E+03","1.485703E+03","-88.951"
"719","42.396E+03","1.482410E+03","-88.949"
"720","42.481E+03","1.478923E+03","-88.951"
"721","42.567E+03","1.475509E+03","-88.949"
"722","42.653E+03","1.472116E+03","-88.948"
"723","42.739E+03","1.468721E+03","-88.949"
"724","42.825E+03","1.465293E+03","-88.950"
"725","42.911E+03","1.461934E+03","-88.948"
"726","42.997E+03","1.458584E+03","-88.951"
"727","43.084E+03","1.455191E+03","-88.949"
"728","43.171E+03","1.451770E+03","-88.948"
"729","43.258E+03","1.448418E+03","-88.947"
"730","43.345E+03","1.445116E+03","-88.949"
"731","43.432E+03","1.441794E+03","-88.948"
"732","43.519E+03","1.438316E+03","-88.947"
"733","43.607E+03","1.435089E+03","-88.945"
"734","43.695E+03","1.431630E+03","-88.947"
"735","43.783E+03","1.428327E+03","-88.947"
"736","43.871E+03","1.424956E+03","-88.944"
"737","43.959E+03","1.421634E+03","-88.943"
"738","44.048E+03","1.418349E+03","-88.946"
"739","44.137E+03","1.415013E+03","-88.945"
"740","44.226E+03","1.411619E+03","-88.945"
"741","44.315E+03","1.408425E+03","-88.941"
"742","44.404E+03","1.405051E+03","-88.942"
"743","44.493E+03","1.401776E+03","-88.945"
"744","44.583E+03","1.398506E+03","-88.943"
"745","44.673E+03","1.395192E+03","-88.942"
"746","44.763E+03","1.391852E+03","-88.942"
"747","44.853E+03","1.388573E+03","-88.942"
"748","44.943E+03","1.385312E+03","-88.940"
"749","45.034E+03","1.382127E+03","-88.939"
"750","45.124E+03","1.378833E+03","-88.941"
"751","45.215E+03","1.375597E+03","-88.941"
"752","45.306E+03","1.372242E+03","-88.938"
"753","45.397E+03","1.369029E+03","-88.937"
"754","45.489E+03","1.365757E+03","-88.936"
"755","45.581E+03","1.362466E+03","-88.938"
"756","45.672E+03","1.359289E+03","-88.938"
"757","45.764E+03","1.356059E+03","-88.936"
"758","45.856E+03","1.352860E+03","-88.935"
"759","45.949E+03","1.349612E+03","-88.935"
"760","46.041E+03","1.346433E+03","-88.933"
"761","46.134E+03","1.343200E+03","-88.932"
"762","46.227E+03","1.339960E+03","-88.932"
"763","46.320E+03","1.336810E+03","-88.929"
"764","46.413E+03","1.333570E+03","-88.931"
"765","46.507E+03","1.330378E+03","-88.929"
"766","46.600E+03","1.327218E+03","-88.928"
"767","46.694E+03","1.324015E+03","-88.927"
"768","46.788E+03","1.320851E+03","-88.926"
"769","46.883E+03","1.317629E+03","-88.925"
"770","46.977E+03","1.314421E+03","-88.926"
"771","47.072E+03","1.311300E+03","-88.924"
"772","47.166E+03","1.308229E+03","-88.923"
"773","47.261E+03","1.305021E+03","-88.926"
"774","47.357E+03","1.301880E+03","-88.923"
"775","47.452E+03","1.298715E+03","-88.921"
"776","47.547E+03","1.295582E+03","-88.922"
"777","47.643E+03","1.292448E+03","-88.921"
"778","47.739E+03","1.289329E+03","-88.922"
"779","47.835E+03","1.286162E+03","-88.921"
"780","47.932E+03","1.283026E+03","-88.917"
"781","48.028E+03","1.279867E+03","-88.919"
"782","48.125E+03","1.276733E+03","-88.915"
"783","48.222E+03","1.273628E+03","-88.914"
"784","48.319E+03","1.270498E+03","-88.914"
"785","48.416E+03","1.267498E+03","-88.913"
"786","48.514E+03","1.264347E+03","-88.912"
"787","48.611E+03","1.261221E+03","-88.914"
"788","48.709E+03","1.258144E+03","-88.909"
"789","48.807E+03","1.255040E+03","-88.910"
"790","48.906E+03","1.251980E+03","-88.909"
"791","49.004E+03","1.248857E+03","-88.909"
"792","49.103E+03","1.245742E+03","-88.908"
"793","49.202E+03","1.242707E+03","-88.907"
"794","49.301E+03","1.239633E+03","-88.904"
"795","49.400E+03","1.236598E+03","-88.904"
"796","49.500E+03","1.233465E+03","-88.906"
"797","49.599E+03","1.230451E+03","-88.903"
"798","49.699E+03","1.227394E+03","-88.902"
"799","49.799E+03","1.224345E+03","-88.901"
"800","49.900E+03","1.221256E+03","-88.899"
"801","50.000E+03","1.218202E+03","-88.899"

