"HIOKI E.E. CORPORATION","IM3570","Ver. 3.11"

"DATE","23-03-29"
"TIME","10:17:40"

"SOURCE","FREQ"
"TRIG","SEQ"
"DRAW","REAL"
"TRIG DELAY","0.0000","s"
"DCBIAS","OFF"

"V","0.150","V"
"RANGE","AUTO"
"SPEED","MED"
"AVG","OFF"
"POINT DELAY","0.0000","s"
"504","997.61E+03","27.19656E+00","16.10762E-03"
"505","998.98E+03","26.82246E+00","17.37533E-03"
"506","1.0004E+06","26.31236E+00","18.52222E-03"
"507","1.0017E+06","25.66156E+00","19.63719E-03"
"508","1.0031E+06","24.78037E+00","21.12016E-03"
"509","1.0045E+06","23.78728E+00","22.95747E-03"
"510","1.0059E+06","22.74516E+00","25.13021E-03"
"511","1.0072E+06","21.70954E+00","27.46025E-03"
"512","1.0086E+06","20.44731E+00","30.60471E-03"
"513","1.0100E+06","19.01459E+00","34.87253E-03"
"514","1.0114E+06","17.50511E+00","40.76428E-03"
"515","1.0128E+06","16.08105E+00","48.41935E-03"
"516","1.0142E+06","14.90296E+00","57.29870E-03"
"517","1.0156E+06","14.14573E+00","65.56898E-03"
"518","1.0170E+06","14.00760E+00","70.05255E-03"
"519","1.0184E+06","14.65809E+00","68.22148E-03"
"520","1.0198E+06","16.11938E+00","61.22347E-03"
"521","1.0212E+06","18.21776E+00","52.68854E-03"
"522","1.0226E+06","20.69450E+00","45.17836E-03"
"523","1.0240E+06","23.22332E+00","39.56066E-03"
"524","1.0254E+06","25.50456E+00","35.67398E-03"
"525","1.0268E+06","27.37951E+00","32.99698E-03"
"526","1.0282E+06","28.88277E+00","30.96990E-03"
"527","1.0296E+06","30.25731E+00","29.07679E-03"
"528","1.0310E+06","31.80088E+00","27.00885E-03"
"529","1.0325E+06","33.90371E+00","24.53689E-03"
"530","1.0339E+06","36.41662E+00","22.12768E-03"
"531","1.0353E+06","39.58325E+00","19.74717E-03"
"532","1.0367E+06","43.58414E+00","17.51913E-03"
"533","1.0381E+06","48.56893E+00","15.60386E-03"
"534","1.0396E+06","54.85342E+00","14.12161E-03"
"535","1.0410E+06","60.56501E+00","13.47112E-03"
"536","1.0424E+06","63.82958E+00","13.66340E-03"
"537","1.0439E+06","62.05911E+00","14.84421E-03"
"538","1.0453E+06","56.71729E+00","16.48621E-03"
"539","1.0467E+06","52.52065E+00","17.38289E-03"
"540","1.0482E+06","52.86544E+00","16.36913E-03"
"541","1.0496E+06","56.52131E+00","14.78376E-03"
"542","1.0510E+06","60.36754E+00","13.79126E-03"
"543","1.0525E+06","62.52831E+00","13.46780E-03"
"544","1.0539E+06","62.69805E+00","13.46245E-03"
"545","1.0554E+06","62.47506E+00","13.27462E-03"
"546","1.0568E+06","63.34125E+00","12.66610E-03"
"547","1.0583E+06","66.08560E+00","11.64050E-03"
"548","1.0597E+06","70.15296E+00","10.62366E-03"
"549","1.0612E+06","75.42368E+00","9.723601E-03"
"550","1.0627E+06","80.75647E+00","9.108125E-03"
"551","1.0641E+06","85.19153E+00","8.761186E-03"
"552","1.0656E+06","88.92661E+00","8.573621E-03"
"553","1.0670E+06","91.41530E+00","8.509801E-03"
"554","1.0685E+06","93.04467E+00","8.528995E-03"
"555","1.0700E+06","93.28575E+00","8.656293E-03"
"556","1.0715E+06","91.82220E+00","8.867464E-03"
"557","1.0729E+06","89.71308E+00","9.002296E-03"
"558","1.0744E+06","88.07765E+00","8.931531E-03"
"559","1.0759E+06","87.60510E+00","8.636418E-03"
"560","1.0774E+06","88.01935E+00","8.178288E-03"
"561","1.0788E+06","89.12236E+00","7.611179E-03"
"562","1.0803E+06","91.49397E+00","6.834473E-03"
"563","1.0818E+06","95.57347E+00","5.920331E-03"
"564","1.0833E+06","101.7009E+00","4.970648E-03"
"565","1.0848E+06","109.9800E+00","4.097509E-03"
"566","1.0863E+06","120.2500E+00","3.373004E-03"
"567","1.0878E+06","132.3214E+00","2.813088E-03"
"568","1.0893E+06","145.9310E+00","2.400929E-03"
"569","1.0908E+06","160.7962E+00","2.106833E-03"
"570","1.0923E+06","176.7664E+00","1.898300E-03"
"571","1.0938E+06","193.6516E+00","1.748251E-03"
"572","1.0953E+06","211.5054E+00","1.637498E-03"
"573","1.0968E+06","230.3537E+00","1.553741E-03"
"574","1.0983E+06","250.2461E+00","1.488982E-03"
"575","1.0998E+06","270.9294E+00","1.437951E-03"
"576","1.1013E+06","292.3849E+00","1.392192E-03"
"577","1.1028E+06","314.9006E+00","1.344809E-03"
"578","1.1043E+06","339.0507E+00","1.290852E-03"
"579","1.1058E+06","366.1372E+00","1.225318E-03"
"580","1.1074E+06","400.1795E+00","1.143943E-03"
"581","1.1089E+06","439.4824E+00","1.062913E-03"
"582","1.1104E+06","487.7330E+00","987.4201E-06"
"583","1.1119E+06","545.3357E+00","922.4832E-06"
"584","1.1135E+06","619.2007E+00","858.5463E-06"
"585","1.1150E+06","707.2475E+00","798.3301E-06"
"586","1.1165E+06","822.8838E+00","741.7262E-06"
"587","1.1181E+06","983.4727E+00","693.6602E-06"
"588","1.1196E+06","1.170146E+03","659.2071E-06"
"589","1.1211E+06","1.375863E+03","637.1044E-06"
"590","1.1227E+06","1.561359E+03","621.9626E-06"
"591","1.1242E+06","1.631614E+03","612.5048E-06"
"592","1.1258E+06","1.571048E+03","604.4735E-06"
"593","1.1273E+06","1.429309E+03","599.2239E-06"
"594","1.1288E+06","1.263331E+03","598.7992E-06"
"595","1.1304E+06","1.104991E+03","601.8184E-06"
"596","1.1320E+06","976.2663E+00","604.7980E-06"
"597","1.1335E+06","876.6096E+00","607.6833E-06"
"598","1.1351E+06","787.3608E+00","610.6432E-06"
"599","1.1366E+06","716.9121E+00","622.5311E-06"
"600","1.1382E+06","654.4066E+00","642.5852E-06"
"601","1.1398E+06","603.6227E+00","670.2165E-06"
"602","1.1413E+06","564.9874E+00","701.9169E-06"
"603","1.1429E+06","532.8557E+00","735.9612E-06"
"604","1.1445E+06","507.8326E+00","764.9967E-06"
"605","1.1460E+06","488.4807E+00","785.2444E-06"
"606","1.1476E+06","470.7704E+00","802.9685E-06"
"607","1.1492E+06","456.2417E+00","815.6423E-06"
"608","1.1508E+06","444.7885E+00","816.5385E-06"
"609","1.1523E+06","434.8519E+00","804.0259E-06"
"610","1.1539E+06","423.0494E+00","782.1716E-06"
"611","1.1555E+06","409.0681E+00","765.9027E-06"
"612","1.1571E+06","394.2529E+00","765.3620E-06"
"613","1.1587E+06","380.8592E+00","782.6441E-06"
"614","1.1603E+06","370.9434E+00","806.8922E-06"
"615","1.1619E+06","364.7727E+00","818.4613E-06"
"616","1.1635E+06","360.1807E+00","806.0337E-06"
"617","1.1651E+06","354.5712E+00","777.9471E-06"
"618","1.1667E+06","347.2491E+00","750.2061E-06"
"619","1.1683E+06","339.1430E+00","729.0816E-06"
"620","1.1699E+06","330.7963E+00","716.2511E-06"
"621","1.1715E+06","322.9101E+00","709.5161E-06"
"622","1.1731E+06","315.7316E+00","705.5296E-06"
"623","1.1747E+06","309.1315E+00","701.5415E-06"
"624","1.1763E+06","302.7705E+00","696.4552E-06"
"625","1.1779E+06","296.5255E+00","691.6307E-06"
"626","1.1796E+06","289.8645E+00","689.9418E-06"
"627","1.1812E+06","283.6616E+00","695.3204E-06"
"628","1.1828E+06","277.8100E+00","708.8859E-06"
"629","1.1844E+06","272.8684E+00","729.4225E-06"
"630","1.1861E+06","268.6323E+00","749.6817E-06"
"631","1.1877E+06","265.2147E+00","761.7669E-06"
"632","1.1893E+06","261.9667E+00","769.4147E-06"
"633","1.1910E+06","258.4663E+00","778.2344E-06"
"634","1.1926E+06","255.3443E+00","790.6764E-06"
"635","1.1942E+06","252.6960E+00","806.6982E-06"
"636","1.1959E+06","250.6134E+00","822.7034E-06"
"637","1.1975E+06","249.3890E+00","831.2484E-06"
"638","1.1992E+06","248.8181E+00","826.5538E-06"
"639","1.2008E+06","248.4043E+00","805.7320E-06"
"640","1.2025E+06","247.6904E+00","769.6621E-06"
"641","1.2041E+06","246.2660E+00","727.7435E-06"
"642","1.2058E+06","244.0450E+00","680.7197E-06"
"643","1.2074E+06","241.2578E+00","638.6963E-06"
"644","1.2091E+06","237.6994E+00","599.4098E-06"
"645","1.2107E+06","233.9712E+00","568.9273E-06"
"646","1.2124E+06","229.7413E+00","544.4188E-06"
"647","1.2141E+06","225.3745E+00","529.8868E-06"
"648","1.2157E+06","221.2026E+00","527.5264E-06"
"649","1.2174E+06","216.9635E+00","538.2719E-06"
"650","1.2191E+06","213.1607E+00","561.7487E-06"
"651","1.2208E+06","210.0029E+00","593.0253E-06"
"652","1.2224E+06","207.6418E+00","624.1948E-06"
"653","1.2241E+06","205.6370E+00","650.4323E-06"
"654","1.2258E+06","203.7938E+00","670.0476E-06"
"655","1.2275E+06","201.8888E+00","688.9261E-06"
"656","1.2292E+06","200.0707E+00","711.7736E-06"
"657","1.2309E+06","198.4018E+00","739.0189E-06"
"658","1.2326E+06","197.2037E+00","765.7677E-06"
"659","1.2342E+06","196.3475E+00","784.4581E-06"
"660","1.2359E+06","195.5494E+00","795.4080E-06"
"661","1.2376E+06","194.6224E+00","801.2943E-06"
"662","1.2393E+06","193.3840E+00","809.5816E-06"
"663","1.2410E+06","192.0101E+00","827.2369E-06"
"664","1.2428E+06","190.7795E+00","859.4263E-06"
"665","1.2445E+06","190.2493E+00","897.9132E-06"
"666","1.2462E+06","190.6023E+00","930.4121E-06"
"667","1.2479E+06","191.7283E+00","942.0066E-06"
"668","1.2496E+06","193.1782E+00","926.5218E-06"
"669","1.2513E+06","194.5247E+00","888.8004E-06"
"670","1.2530E+06","195.4979E+00","832.3963E-06"
"671","1.2548E+06","195.6808E+00","759.4054E-06"
"672","1.2565E+06","194.9023E+00","691.8788E-06"
"673","1.2582E+06","193.4483E+00","634.8814E-06"
"674","1.2599E+06","191.7243E+00","587.8234E-06"
"675","1.2617E+06","189.7152E+00","546.7225E-06"
"676","1.2634E+06","187.6457E+00","513.2624E-06"
"677","1.2651E+06","185.4594E+00","486.6963E-06"
"678","1.2669E+06","183.0791E+00","469.5229E-06"
"679","1.2686E+06","180.8884E+00","462.4360E-06"
"680","1.2704E+06","178.7310E+00","463.4892E-06"
"681","1.2721E+06","176.9216E+00","468.8675E-06"
"682","1.2739E+06","175.1385E+00","476.0581E-06"
"683","1.2756E+06","173.5575E+00","484.6967E-06"
"684","1.2774E+06","171.8612E+00","498.1939E-06"
"685","1.2791E+06","170.3335E+00","518.1853E-06"
"686","1.2809E+06","168.9166E+00","548.4146E-06"
"687","1.2826E+06","167.8882E+00","583.0060E-06"
"688","1.2844E+06","167.2152E+00","621.2787E-06"
"689","1.2862E+06","166.9953E+00","654.0198E-06"
"690","1.2879E+06","167.1207E+00","675.1266E-06"
"691","1.2897E+06","167.5024E+00","681.6708E-06"
"692","1.2915E+06","167.9878E+00","672.9909E-06"
"693","1.2932E+06","168.4383E+00","649.5966E-06"
"694","1.2950E+06","168.6487E+00","609.2121E-06"
"695","1.2968E+06","168.3715E+00","560.9823E-06"
"696","1.2986E+06","167.5735E+00","516.0080E-06"
"697","1.3004E+06","166.4833E+00","480.7619E-06"
"698","1.3022E+06","165.3107E+00","454.1361E-06"
"699","1.3039E+06","164.1337E+00","433.5135E-06"
"700","1.3057E+06","162.9044E+00","416.4049E-06"
"701","1.3075E+06","161.7092E+00","404.4709E-06"
"702","1.3093E+06","160.5679E+00","397.1105E-06"
"703","1.3111E+06","159.4719E+00","392.5327E-06"
"704","1.3129E+06","158.5013E+00","387.8118E-06"
"705","1.3147E+06","157.5475E+00","384.9064E-06"
"706","1.3165E+06","156.6466E+00","380.7661E-06"
"707","1.3183E+06","155.7614E+00","376.6378E-06"
"708","1.3202E+06","154.8566E+00","373.5218E-06"
"709","1.3220E+06","154.0284E+00","370.3796E-06"
"710","1.3238E+06","153.2423E+00","367.0626E-06"
"711","1.3256E+06","152.4596E+00","363.1645E-06"
"712","1.3274E+06","151.6623E+00","359.0149E-06"
"713","1.3293E+06","150.8224E+00","355.3919E-06"
"714","1.3311E+06","150.0194E+00","354.1352E-06"
"715","1.3329E+06","149.2283E+00","354.4426E-06"
"716","1.3347E+06","148.5026E+00","356.2395E-06"
"717","1.3366E+06","147.8275E+00","359.4500E-06"
"718","1.3384E+06","147.2334E+00","360.9877E-06"
"719","1.3403E+06","146.6478E+00","359.2173E-06"
"720","1.3421E+06","146.1304E+00","355.3125E-06"
"721","1.3439E+06","145.5962E+00","348.8303E-06"
"722","1.3458E+06","145.0248E+00","340.2434E-06"
"723","1.3476E+06","144.4209E+00","329.4445E-06"
"724","1.3495E+06","143.7080E+00","318.7540E-06"
"725","1.3513E+06","142.9922E+00","310.0955E-06"
"726","1.3532E+06","142.1779E+00","302.6123E-06"
"727","1.3551E+06","141.3844E+00","298.6571E-06"
"728","1.3569E+06","140.6063E+00","297.0363E-06"
"729","1.3588E+06","139.8429E+00","297.2861E-06"
"730","1.3607E+06","139.0535E+00","300.4099E-06"
"731","1.3625E+06","138.3536E+00","304.8993E-06"
"732","1.3644E+06","137.6622E+00","311.7603E-06"
"733","1.3663E+06","137.0116E+00","319.3371E-06"
"734","1.3681E+06","136.4559E+00","325.5081E-06"
"735","1.3700E+06","135.8664E+00","331.0335E-06"
"736","1.3719E+06","135.2863E+00","336.7708E-06"
"737","1.3738E+06","134.6861E+00","343.6660E-06"
"738","1.3757E+06","134.0941E+00","352.2596E-06"
"739","1.3776E+06","133.5216E+00","362.9847E-06"
"740","1.3795E+06","132.9731E+00","377.9713E-06"
"741","1.3814E+06","132.4863E+00","396.1616E-06"
"742","1.3833E+06","132.1226E+00","416.6161E-06"
"743","1.3852E+06","131.8953E+00","437.3295E-06"
"744","1.3871E+06","131.8377E+00","455.2490E-06"
"745","1.3890E+06","131.9478E+00","464.4958E-06"
"746","1.3909E+06","132.1676E+00","457.6721E-06"
"747","1.3928E+06","132.2773E+00","433.1698E-06"
"748","1.3947E+06","132.1340E+00","401.0814E-06"
"749","1.3966E+06","131.7584E+00","371.1009E-06"
"750","1.3985E+06","131.2264E+00","347.9656E-06"
"751","1.4005E+06","130.6196E+00","329.6335E-06"
"752","1.4024E+06","130.0189E+00","317.1380E-06"
"753","1.4043E+06","129.4224E+00","308.5907E-06"
"754","1.4062E+06","128.8641E+00","301.2594E-06"
"755","1.4082E+06","128.2636E+00","295.6872E-06"
"756","1.4101E+06","127.6952E+00","292.4218E-06"
"757","1.4120E+06","127.1091E+00","291.2978E-06"
"758","1.4140E+06","126.5440E+00","293.8780E-06"
"759","1.4159E+06","126.0575E+00","299.1412E-06"
"760","1.4179E+06","125.6233E+00","305.7346E-06"
"761","1.4198E+06","125.2929E+00","310.4371E-06"
"762","1.4218E+06","124.9969E+00","309.5005E-06"
"763","1.4237E+06","124.6610E+00","303.4144E-06"
"764","1.4257E+06","124.2758E+00","295.2413E-06"
"765","1.4276E+06","123.8455E+00","288.7276E-06"
"766","1.4296E+06","123.3850E+00","283.2484E-06"
"767","1.4316E+06","122.9340E+00","279.9932E-06"
"768","1.4335E+06","122.4855E+00","277.6326E-06"
"769","1.4355E+06","122.0540E+00","275.3435E-06"
"770","1.4375E+06","121.6303E+00","273.8123E-06"
"771","1.4395E+06","121.1953E+00","272.1075E-06"
"772","1.4414E+06","120.7929E+00","271.2977E-06"
"773","1.4434E+06","120.3866E+00","269.3437E-06"
"774","1.4454E+06","119.9711E+00","266.6367E-06"
"775","1.4474E+06","119.5600E+00","263.4549E-06"
"776","1.4494E+06","119.0961E+00","260.4098E-06"
"777","1.4514E+06","118.6402E+00","259.4489E-06"
"778","1.4534E+06","118.1737E+00","259.5676E-06"
"779","1.4554E+06","117.7257E+00","261.3240E-06"
"780","1.4574E+06","117.2739E+00","264.1659E-06"
"781","1.4594E+06","116.8328E+00","267.8312E-06"
"782","1.4614E+06","116.3952E+00","273.9391E-06"
"783","1.4634E+06","115.9804E+00","279.6890E-06"
"784","1.4654E+06","115.5786E+00","288.3803E-06"
"785","1.4674E+06","115.1925E+00","297.1696E-06"
"786","1.4694E+06","114.8199E+00","306.3305E-06"
"787","1.4714E+06","114.4716E+00","315.8103E-06"
"788","1.4735E+06","114.0967E+00","328.7483E-06"
"789","1.4755E+06","113.7927E+00","342.7435E-06"
"790","1.4775E+06","113.5515E+00","357.4961E-06"
"791","1.4795E+06","113.3820E+00","370.3391E-06"
"792","1.4816E+06","113.2530E+00","379.3453E-06"
"793","1.4836E+06","113.1409E+00","382.5905E-06"
"794","1.4856E+06","113.0130E+00","383.1906E-06"
"795","1.4877E+06","112.8734E+00","381.7123E-06"
"796","1.4897E+06","112.7479E+00","377.2513E-06"
"797","1.4918E+06","112.5914E+00","369.1756E-06"
"798","1.4938E+06","112.4039E+00","358.5066E-06"
"799","1.4959E+06","112.1632E+00","348.3206E-06"
"800","1.4979E+06","111.9149E+00","338.8888E-06"
"801","1.5000E+06","111.6242E+00","329.9721E-06"

